data,class,scenario,rssi,mcs,pc_timestamp
"[100,-64,5,0,16,-22,14,-20,12,-19,11,-18,11,-18,10,-17,9,-17,8,-16,7,-16,7,-15,7,-14,6,-14,6,-13,6,-12,6,-12,7,-11,7,-10,7,-10,7,-9,7,-8,8,-7,8,-5,9,-4,9,-3,9,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,10,-19,12,-18,14,-18,15,-17,16,-16,17,-15,18,-15,19,-14,19,-14,20,-13,20,-13,21,-13,21,-14,22,-14,21,-14,21,-14,21,-15,21,-15,21,-16,21,-16,20,-18,20,-19,19,-19,19,-21,19,-22,20,-24]",1,person_udp_30hz,-62,7,1747602708.134311
"[100,-64,5,0,-14,23,-12,21,-11,20,-10,19,-9,18,-8,18,-7,17,-7,16,-6,16,-6,15,-5,14,-5,13,-5,12,-5,12,-6,11,-6,11,-6,10,-6,9,-7,9,-7,8,-8,7,-8,6,-9,5,-9,4,-9,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-9,20,-10,19,-12,18,-14,17,-15,17,-16,17,-17,16,-18,16,-19,15,-19,15,-20,15,-20,15,-20,15,-21,15,-21,15,-21,16,-20,17,-20,17,-20,18,-19,19,-18,20,-18,21,-17,21,-17,22,-17,24,-17,26]",1,person_udp_30hz,-62,7,1747602708.168224
"[100,-64,5,0,-27,1,-24,1,-23,2,-21,2,-20,2,-19,2,-18,2,-17,2,-16,2,-16,2,-15,2,-14,2,-13,1,-13,1,-12,0,-11,0,-11,-1,-10,-2,-10,-2,-10,-2,-9,-3,-9,-3,-8,-4,-7,-6,-7,-6,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-20,3,-20,1,-20,-1,-20,-2,-20,-3,-21,-4,-21,-5,-21,-5,-21,-6,-22,-7,-22,-7,-22,-8,-23,-7,-23,-7,-24,-7,-24,-7,-24,-6,-25,-6,-25,-6,-26,-5,-26,-4,-27,-3,-27,-3,-28,-2,-29,-1,-30,-1]",1,person_udp_30hz,-63,7,1747602708.2093241
"[100,-64,5,0,6,-26,4,-24,4,-23,3,-22,2,-21,2,-20,1,-19,0,-18,0,-18,0,-17,0,-16,0,-15,0,-15,0,-14,1,-14,1,-13,2,-12,2,-12,3,-11,4,-11,4,-10,5,-9,6,-8,7,-7,7,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,-22,4,-21,6,-21,7,-21,9,-21,10,-21,11,-21,12,-21,12,-21,13,-20,13,-21,14,-21,14,-21,14,-21,14,-21,14,-22,13,-22,13,-23,13,-23,12,-24,11,-24,10,-25,10,-26,9,-27,9,-29,9,-30]",1,person_udp_30hz,-62,7,1747602708.248715
"[100,-64,5,0,-25,14,-22,13,-20,13,-19,13,-17,12,-16,12,-15,12,-14,11,-13,11,-13,10,-13,10,-12,9,-12,9,-11,8,-11,8,-11,7,-11,6,-10,5,-11,4,-11,4,-11,3,-11,1,-11,0,-10,-1,-10,-2,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-18,14,-19,13,-20,11,-21,10,-22,9,-23,8,-24,7,-24,7,-25,6,-25,5,-26,4,-26,4,-27,4,-27,4,-27,4,-27,5,-27,6,-27,7,-27,7,-26,9,-27,10,-27,10,-26,11,-26,12,-28,13,-29,15]",1,person_udp_30hz,-62,7,1747602708.319482
"[100,-64,5,0,-15,-24,-14,-21,-13,-19,-13,-18,-13,-17,-12,-16,-12,-15,-12,-14,-11,-13,-11,-13,-11,-12,-10,-12,-10,-11,-9,-11,-8,-11,-8,-11,-7,-11,-6,-11,-5,-11,-4,-11,-3,-11,-2,-10,-1,-10,0,-11,1,-11,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-14,-17,-13,-19,-12,-20,-10,-21,-9,-22,-8,-23,-7,-23,-6,-24,-5,-24,-5,-24,-5,-24,-5,-25,-5,-25,-5,-26,-5,-26,-5,-26,-6,-26,-7,-26,-7,-26,-8,-26,-9,-26,-10,-26,-11,-25,-12,-26,-14,-27,-15,-28]",1,person_udp_30hz,-62,7,1747602708.355328
"[100,-64,5,0,21,-5,19,-5,17,-5,17,-6,16,-6,15,-6,14,-6,13,-6,12,-6,12,-6,11,-6,11,-5,10,-5,10,-5,10,-4,9,-3,9,-2,9,-2,8,-1,9,-1,9,0,8,0,7,1,7,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,17,-6,17,-5,17,-3,18,-2,18,-1,18,0,19,1,19,1,19,2,19,3,19,4,20,4,20,4,21,4,21,3,20,3,20,2,21,2,21,1,21,0,22,-1,22,-1,22,-1,23,-2,24,-3,25,-4]",1,person_udp_30hz,-62,7,1747602708.393142
"[100,-64,5,0,18,20,17,18,17,16,16,14,16,13,15,12,15,11,14,11,14,10,13,10,13,9,12,8,11,8,11,8,10,8,9,8,8,8,7,9,7,9,6,9,5,9,4,9,3,9,1,10,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,13,16,15,14,16,13,18,12,19,12,19,11,20,11,21,10,22,9,22,9,23,9,23,9,24,9,24,10,24,10,24,11,24,12,24,13,24,14,23,15,23,15,22,16,23,17,23,19,24,20,24]",1,person_udp_30hz,-62,7,1747602708.42723
"[100,-64,5,0,-19,22,-16,21,-14,20,-13,19,-12,18,-11,17,-10,17,-9,16,-8,16,-8,15,-8,14,-8,13,-7,13,-7,12,-7,12,-8,11,-8,10,-8,9,-8,8,-9,7,-10,6,-10,5,-10,4,-10,3,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5,-12,20,-13,19,-15,18,-17,17,-18,16,-19,16,-20,15,-21,14,-21,14,-22,13,-23,13,-23,13,-23,14,-24,14,-24,14,-23,15,-23,15,-23,16,-23,17,-22,17,-22,18,-21,19,-21,20,-21,21,-21,23,-22,25]",1,person_udp_30hz,-61,7,1747602708.4696152
"[100,-64,5,0,20,-19,18,-18,16,-17,15,-17,14,-16,12,-15,11,-15,10,-15,10,-14,9,-14,9,-13,8,-13,8,-12,8,-11,8,-10,8,-9,8,-9,8,-8,8,-8,9,-7,9,-5,9,-4,9,-3,9,-2,9,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,14,-17,15,-16,17,-15,18,-14,19,-13,20,-12,21,-11,21,-11,22,-10,22,-9,23,-9,23,-10,24,-10,24,-10,24,-10,24,-10,24,-11,24,-11,24,-12,24,-13,23,-14,23,-15,22,-16,23,-17,23,-19,24,-21]",1,person_udp_30hz,-62,7,1747602708.503001
"[100,-64,5,0,25,11,23,10,21,9,20,8,20,7,19,6,18,5,17,5,16,4,16,4,15,3,15,3,14,3,13,3,12,4,11,4,11,5,10,5,9,6,9,6,8,7,7,7,6,7,5,8,4,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,21,7,20,9,20,11,19,12,18,14,18,15,17,16,17,17,17,17,16,18,16,18,17,18,17,19,17,19,17,19,18,19,18,19,19,18,20,18,20,17,21,17,22,16,23,15,24,15,26,15,28,15]",1,person_udp_30hz,-62,7,1747602708.547206
"[100,-64,5,0,-3,-29,-4,-26,-4,-24,-5,-23,-5,-21,-5,-20,-5,-19,-5,-18,-5,-18,-5,-17,-5,-16,-5,-15,-4,-14,-4,-14,-4,-13,-3,-13,-2,-13,-2,-13,-1,-12,0,-12,1,-11,2,-11,3,-10,4,-10,5,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-4,-23,-3,-23,-1,-23,1,-24,3,-24,4,-24,4,-24,5,-24,6,-24,7,-24,8,-24,9,-24,8,-25,8,-25,8,-26,7,-26,7,-27,6,-27,5,-28,4,-28,2,-28,1,-29,1,-28,1,-29,0,-31,0,-33]",1,person_udp_30hz,-62,7,1747602708.581494
"[100,-64,5,0,16,-23,14,-21,13,-20,12,-19,11,-18,10,-18,9,-17,8,-17,7,-16,7,-16,7,-15,6,-14,6,-14,6,-13,6,-12,6,-11,7,-11,7,-10,7,-9,8,-8,8,-7,9,-6,9,-5,9,-4,9,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,10,-20,12,-19,14,-18,15,-17,16,-16,17,-16,18,-15,19,-15,20,-14,21,-14,21,-14,21,-14,22,-14,22,-14,22,-14,22,-15,22,-15,22,-16,22,-17,21,-18,20,-19,20,-19,20,-20,19,-21,20,-23,21,-25]",1,person_udp_30hz,-62,7,1747602708.706953
"[100,-64,5,0,-18,-22,-17,-20,-16,-18,-16,-17,-15,-16,-15,-15,-15,-14,-14,-13,-14,-12,-14,-11,-13,-11,-13,-10,-12,-10,-11,-10,-10,-10,-10,-10,-9,-10,-8,-10,-7,-10,-6,-10,-5,-10,-4,-10,-3,-10,-2,-10,-1,-11,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-16,-16,-15,-17,-13,-19,-12,-20,-11,-21,-10,-22,-10,-23,-9,-23,-8,-23,-8,-24,-8,-25,-8,-25,-8,-25,-8,-25,-8,-26,-9,-26,-9,-26,-10,-26,-11,-26,-12,-25,-12,-25,-13,-25,-14,-24,-16,-24,-18,-25,-19,-27]",1,person_udp_30hz,-62,7,1747602708.7727711
"[100,-64,5,0,24,14,23,12,21,11,20,10,20,9,19,8,18,7,17,6,16,5,16,5,15,5,15,4,14,5,13,5,12,5,12,5,11,5,10,6,9,7,9,7,8,7,7,8,6,8,4,9,3,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20,10,19,11,18,13,17,15,17,16,16,17,16,18,15,19,15,19,15,20,14,21,14,21,15,21,15,22,16,22,16,21,16,21,17,21,18,20,19,19,20,19,21,19,22,18,23,18,25,18,26,19]",1,person_udp_30hz,-62,7,1747602708.806928
"[100,-64,5,0,1,28,1,25,1,23,2,22,2,21,3,20,3,19,3,18,3,17,4,16,3,15,3,14,3,14,2,13,2,13,1,12,1,12,0,12,-1,11,-2,11,-3,10,-4,9,-5,9,-6,9,-7,8,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,22,1,22,-1,22,-3,22,-4,22,-6,23,-7,23,-8,23,-8,23,-9,22,-9,23,-9,23,-10,24,-10,24,-10,25,-9,25,-9,25,-8,26,-7,26,-7,26,-6,27,-4,27,-3,27,-3,28,-2,30,-1,32]",1,person_udp_30hz,-62,7,1747602708.842068
"[100,-64,5,0,-7,26,-6,24,-5,23,-4,21,-3,20,-2,19,-2,18,-1,18,-1,17,-1,16,-1,15,-1,14,-1,14,-1,14,-2,13,-2,12,-3,12,-3,11,-4,10,-4,10,-5,9,-6,8,-7,7,-8,7,-8,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-4,22,-6,21,-8,20,-10,20,-11,20,-12,20,-13,20,-14,20,-15,19,-16,19,-16,19,-16,19,-17,19,-16,20,-16,20,-16,21,-16,21,-15,22,-15,22,-14,23,-13,24,-12,24,-11,25,-11,26,-11,28,-10,30]",1,person_udp_30hz,-62,7,1747602708.876638
"[100,-64,5,0,26,-9,23,-9,21,-9,20,-9,19,-9,18,-9,17,-9,16,-9,15,-9,14,-9,14,-9,13,-8,12,-7,12,-7,12,-6,12,-6,11,-5,11,-4,11,-3,11,-2,11,-1,10,0,10,1,9,2,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,20,-10,20,-9,21,-7,22,-5,23,-4,23,-2,23,-2,24,-1,24,0,24,1,25,1,25,1,26,1,26,1,26,1,26,1,26,0,26,-1,27,-2,26,-2,27,-3,27,-4,27,-5,28,-6,29,-7,30,-8]",1,person_udp_30hz,-62,7,1747602708.9110022
"[100,-64,5,0,28,1,25,0,23,-1,22,-1,22,-2,20,-2,19,-2,18,-2,16,-3,16,-3,16,-3,15,-3,14,-2,13,-2,13,-1,12,0,12,0,11,1,11,2,11,2,10,3,10,4,9,5,8,5,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,21,-3,22,-1,22,1,22,2,23,4,23,5,23,6,23,7,23,8,22,9,22,9,23,10,23,10,24,10,24,10,24,9,24,9,25,9,26,8,26,7,27,6,27,5,27,5,28,4,30,4,31,3]",1,person_udp_30hz,-62,7,1747602708.945173
"[100,-64,5,0,11,-26,9,-24,8,-23,8,-22,7,-21,6,-20,5,-19,4,-18,4,-18,3,-17,3,-17,3,-16,3,-15,3,-15,3,-14,4,-13,4,-13,5,-12,5,-11,6,-10,6,-9,7,-8,7,-7,8,-7,9,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,6,-22,8,-21,10,-21,11,-20,13,-20,14,-19,15,-19,16,-18,16,-18,17,-18,17,-18,18,-18,18,-18,19,-19,18,-19,18,-19,18,-20,18,-21,17,-21,17,-22,16,-23,16,-23,15,-24,14,-25,14,-27,14,-29]",1,person_udp_30hz,-62,7,1747602709.001695
"[100,-64,5,0,-12,-26,-12,-24,-12,-22,-11,-21,-11,-20,-11,-18,-11,-17,-11,-16,-11,-16,-11,-15,-11,-14,-10,-13,-9,-13,-8,-13,-8,-12,-7,-12,-6,-12,-5,-12,-4,-12,-4,-12,-3,-12,-2,-11,-1,-11,1,-11,2,-11,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-6,-11,-21,-9,-22,-8,-22,-6,-23,-5,-24,-4,-24,-3,-25,-2,-25,-1,-25,-1,-26,-1,-26,0,-27,0,-27,0,-28,-1,-28,-2,-28,-2,-28,-3,-28,-4,-28,-5,-28,-6,-28,-7,-28,-7,-28,-9,-29,-10,-30,-11,-32]",1,person_udp_30hz,-62,7,1747602709.0365598
"[100,-64,5,0,-29,-1,-26,0,-24,0,-23,1,-22,1,-21,2,-19,2,-18,2,-18,2,-17,2,-17,2,-16,2,-15,2,-14,2,-14,1,-14,0,-13,0,-12,-1,-12,-2,-11,-2,-11,-3,-11,-4,-10,-5,-9,-6,-8,-7,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-22,1,-22,0,-23,-2,-23,-4,-23,-5,-23,-6,-23,-7,-23,-8,-23,-9,-23,-10,-24,-11,-24,-11,-24,-11,-25,-11,-25,-11,-25,-10,-26,-10,-26,-9,-26,-8,-27,-7,-28,-6,-28,-6,-28,-5,-29,-5,-31,-4,-32,-4]",1,person_udp_30hz,-62,7,1747602709.071709
"[100,-64,5,0,9,-27,8,-25,7,-23,6,-22,5,-21,4,-20,4,-19,3,-19,2,-18,2,-17,2,-17,3,-16,3,-15,2,-14,3,-13,4,-12,3,-12,3,-11,4,-11,5,-11,6,-10,7,-9,7,-7,8,-7,9,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,6,-22,7,-22,9,-21,11,-21,12,-20,13,-20,14,-20,15,-20,16,-20,16,-19,17,-19,17,-19,17,-20,18,-20,18,-20,17,-20,17,-21,17,-21,16,-22,15,-23,14,-24,14,-25,13,-25,13,-26,13,-28,13,-30]",1,person_udp_30hz,-62,7,1747602709.106139
"[100,-64,5,0,20,-18,18,-17,16,-16,15,-16,14,-15,13,-15,12,-14,11,-14,10,-14,9,-13,9,-13,9,-12,9,-11,8,-11,8,-10,9,-9,9,-9,8,-8,9,-7,9,-6,9,-5,9,-4,9,-3,9,-2,9,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,15,-16,16,-15,18,-14,19,-12,20,-11,20,-10,21,-10,22,-9,22,-8,22,-8,23,-8,23,-8,24,-8,24,-8,24,-9,24,-9,24,-10,24,-10,24,-11,24,-12,23,-13,23,-13,23,-14,23,-15,24,-17,25,-19]",1,person_udp_30hz,-62,7,1747602709.143178
"[100,-64,5,0,-26,12,-23,12,-21,11,-20,11,-19,11,-18,11,-17,11,-15,11,-14,10,-13,10,-13,9,-13,8,-12,8,-12,8,-11,7,-11,6,-11,5,-11,4,-11,4,-11,3,-11,2,-11,1,-11,0,-10,-1,-10,-2,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-20,11,-21,10,-22,8,-23,7,-23,6,-24,5,-24,4,-24,3,-25,2,-26,1,-26,1,-26,1,-27,1,-27,1,-28,1,-28,2,-28,3,-28,3,-28,4,-28,5,-28,6,-28,7,-28,8,-28,9,-29,11,-30,12]",1,person_udp_30hz,-62,7,1747602709.1776042
"[100,-64,5,0,-28,-3,-26,-2,-24,-2,-23,-1,-22,0,-21,0,-20,1,-19,1,-18,1,-17,1,-17,1,-16,1,-15,1,-14,0,-14,0,-13,0,-13,-1,-12,-2,-12,-2,-11,-3,-11,-4,-11,-5,-10,-5,-9,-6,-8,-7,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-22,-1,-22,-3,-22,-5,-22,-7,-22,-8,-22,-9,-22,-10,-22,-11,-22,-12,-22,-12,-22,-13,-22,-13,-23,-13,-23,-13,-24,-13,-24,-13,-24,-13,-25,-12,-25,-11,-25,-11,-26,-10,-27,-9,-27,-8,-28,-7,-30,-6,-31,-6]",1,person_udp_30hz,-62,7,1747602709.236554
"[100,-64,5,0,10,-26,9,-24,8,-22,7,-22,6,-21,5,-20,5,-19,4,-18,4,-18,3,-17,3,-16,3,-15,3,-15,3,-14,3,-13,4,-12,4,-12,5,-11,5,-11,5,-10,6,-9,7,-8,7,-7,8,-6,9,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,5,-21,7,-21,9,-21,11,-20,12,-20,13,-19,14,-19,15,-19,16,-18,16,-18,17,-18,18,-18,18,-19,18,-19,18,-19,18,-19,18,-20,17,-20,17,-21,16,-22,16,-23,15,-23,14,-24,14,-25,14,-27,14,-29]",1,person_udp_30hz,-62,7,1747602709.270612
"[100,-64,5,0,-27,6,-24,6,-22,6,-21,6,-20,6,-19,6,-18,6,-17,6,-16,6,-15,6,-15,6,-14,6,-13,5,-13,5,-12,4,-12,3,-12,2,-11,2,-11,1,-11,0,-11,-1,-11,-1,-11,-2,-10,-3,-9,-4,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-20,7,-21,5,-22,3,-23,2,-23,1,-23,-1,-24,-1,-24,-2,-24,-3,-24,-4,-24,-4,-25,-4,-25,-4,-25,-4,-25,-4,-26,-4,-26,-3,-26,-3,-26,-2,-27,-1,-27,0,-27,1,-27,2,-28,3,-29,4,-30,5]",1,person_udp_30hz,-62,7,1747602709.3060842
"[100,-64,5,0,-28,-3,-25,-2,-23,-1,-22,-1,-21,0,-20,0,-19,1,-18,1,-17,1,-16,1,-16,1,-16,1,-15,1,-14,1,-13,0,-13,0,-12,-1,-12,-2,-11,-2,-11,-3,-10,-4,-10,-5,-9,-6,-8,-6,-8,-7,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-22,-2,-22,-3,-22,-5,-22,-7,-22,-8,-22,-9,-22,-10,-22,-11,-22,-12,-22,-12,-22,-13,-22,-13,-22,-13,-23,-13,-23,-13,-24,-13,-24,-12,-24,-12,-25,-11,-26,-10,-26,-9,-26,-8,-27,-7,-28,-7,-30,-6,-31,-6]",1,person_udp_30hz,-62,7,1747602709.3411782
"[100,-64,5,0,18,21,17,19,16,17,15,16,15,14,15,13,15,12,14,11,13,11,13,10,12,9,12,9,11,8,11,8,10,8,9,8,8,9,8,9,7,9,6,9,5,9,4,9,3,9,1,10,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,16,13,17,12,18,10,20,9,21,9,21,8,22,7,23,7,23,7,24,6,24,6,25,6,25,6,25,7,25,7,25,8,25,9,25,10,25,11,24,12,24,13,24,14,24,15,24,17,25,18,26]",1,person_udp_30hz,-62,7,1747602709.378728
"[100,-64,5,0,20,19,18,17,17,15,17,14,17,13,16,11,15,11,15,10,14,9,14,9,13,8,12,7,12,7,11,7,10,7,10,8,9,8,8,8,7,9,6,9,6,9,5,9,3,9,2,10,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,13,16,15,15,16,14,17,13,19,12,20,11,21,11,21,10,22,10,22,9,23,9,24,10,24,10,24,10,24,11,24,11,24,12,24,13,23,14,23,15,22,16,22,17,22,18,22,20,23,21,23]",1,person_udp_30hz,-62,7,1747602709.413079
"[100,-64,5,0,-28,-8,-25,-7,-23,-6,-22,-5,-21,-4,-20,-3,-19,-3,-18,-3,-18,-2,-17,-2,-17,-2,-16,-2,-15,-2,-14,-2,-14,-3,-13,-3,-13,-3,-12,-4,-11,-5,-11,-5,-10,-6,-10,-6,-9,-7,-7,-8,-6,-9,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-22,-5,-22,-7,-22,-8,-21,-10,-21,-12,-21,-13,-20,-14,-20,-15,-20,-15,-20,-16,-20,-17,-20,-17,-20,-17,-21,-17,-21,-17,-22,-17,-22,-17,-23,-16,-23,-15,-24,-15,-25,-14,-25,-13,-26,-12,-27,-12,-29,-11,-30,-11]",1,person_udp_30hz,-62,7,1747602709.449122
"[100,-64,5,0,-24,-16,-22,-14,-21,-12,-20,-11,-20,-10,-19,-9,-18,-8,-17,-7,-16,-7,-16,-7,-15,-6,-15,-6,-14,-6,-13,-6,-12,-6,-12,-6,-11,-7,-11,-7,-10,-7,-9,-8,-8,-8,-8,-8,-7,-9,-5,-9,-4,-10,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-20,-12,-19,-13,-18,-15,-17,-16,-16,-17,-15,-18,-15,-19,-15,-20,-15,-21,-14,-21,-14,-22,-14,-22,-14,-23,-15,-23,-15,-23,-16,-22,-16,-22,-17,-22,-18,-22,-19,-21,-20,-20,-21,-20,-21,-19,-22,-19,-24,-20,-26,-20]",1,person_udp_30hz,-62,7,1747602709.4830852
"[100,-64,5,0,-12,24,-11,22,-9,20,-9,19,-8,19,-7,18,-6,17,-6,16,-5,16,-4,15,-4,14,-4,14,-4,13,-4,13,-5,12,-5,10,-5,9,-6,9,-6,9,-7,9,-7,8,-8,7,-8,6,-8,4,-9,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-7,20,-8,20,-10,19,-12,18,-13,18,-14,18,-15,18,-16,17,-17,17,-17,17,-18,17,-18,17,-19,17,-19,17,-19,18,-19,18,-18,18,-18,19,-18,20,-17,21,-16,21,-16,21,-15,22,-15,23,-16,26,-15,27]",1,person_udp_30hz,-62,7,1747602709.5190458
"[100,-64,5,0,7,-27,6,-25,5,-23,4,-22,3,-21,3,-20,2,-20,1,-19,1,-18,1,-17,1,-16,1,-16,1,-15,1,-14,2,-14,2,-13,3,-12,3,-12,4,-11,4,-11,5,-10,6,-9,6,-8,7,-7,8,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3,-22,4,-22,7,-21,8,-21,10,-21,11,-21,12,-20,13,-20,14,-20,14,-20,15,-20,15,-20,15,-20,15,-21,15,-21,15,-22,15,-22,14,-22,14,-23,13,-24,12,-25,12,-25,11,-25,11,-26,11,-28,10,-31]",1,person_udp_30hz,-62,7,1747602709.5533981
"[100,-64,5,0,-5,-28,-6,-25,-6,-24,-6,-22,-7,-21,-7,-20,-7,-19,-7,-18,-7,-17,-6,-17,-6,-16,-6,-15,-6,-15,-5,-14,-4,-13,-4,-13,-3,-13,-2,-13,-2,-12,-1,-12,0,-12,1,-11,2,-11,4,-10,5,-10,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-6,-22,-5,-23,-3,-23,-2,-24,0,-24,1,-24,2,-24,3,-25,3,-25,4,-25,5,-25,5,-25,6,-26,6,-27,5,-27,4,-27,4,-27,3,-28,2,-28,1,-28,0,-28,-1,-29,-1,-29,-2,-29,-3,-31,-3,-33]",1,person_udp_30hz,-62,7,1747602709.588608
"[100,-64,5,0,20,-19,18,-17,17,-17,15,-16,14,-16,13,-15,12,-15,11,-15,10,-14,9,-14,9,-13,9,-12,9,-12,8,-11,9,-10,9,-10,9,-9,9,-8,9,-8,9,-7,9,-6,9,-4,9,-3,9,-3,9,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,14,-17,15,-16,17,-14,18,-13,19,-12,20,-11,21,-10,22,-10,22,-9,22,-9,23,-9,23,-9,24,-9,24,-9,24,-9,24,-10,24,-10,24,-11,24,-12,24,-12,24,-14,23,-15,23,-15,23,-16,24,-18,25,-19]",1,person_udp_30hz,-62,7,1747602709.625083
"[100,-64,5,0,13,23,13,20,12,19,12,18,12,16,12,15,12,14,11,13,11,12,11,11,10,11,9,10,9,10,9,10,8,10,7,10,6,10,5,10,4,10,3,9,3,9,2,9,1,9,-1,9,-2,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,17,10,18,8,20,7,21,6,21,5,22,5,22,4,23,3,23,3,24,2,24,2,24,2,25,2,25,2,25,3,25,4,25,5,25,6,26,7,26,7,25,8,25,9,25,11,25,12,26,13,27]",1,person_udp_30hz,-62,7,1747602709.748829
"[100,-64,5,0,27,-5,24,-5,22,-6,21,-6,20,-6,19,-7,18,-7,16,-7,15,-7,14,-7,14,-7,14,-6,13,-6,12,-5,12,-4,12,-4,11,-3,11,-2,11,-1,10,-1,10,0,10,1,9,2,8,3,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,20,-8,21,-6,22,-5,22,-3,23,-2,23,0,23,1,23,2,24,2,24,3,24,3,24,3,25,3,26,4,26,4,26,4,26,3,26,2,26,2,27,1,27,0,27,-1,27,-2,28,-3,30,-4,31,-5]",1,person_udp_30hz,-62,7,1747602709.7846332
"[100,-64,5,0,-23,-15,-21,-13,-20,-12,-19,-11,-19,-10,-18,-9,-17,-8,-16,-7,-15,-7,-15,-6,-15,-6,-14,-6,-14,-6,-13,-6,-12,-6,-11,-6,-10,-7,-10,-7,-9,-7,-8,-7,-8,-8,-7,-8,-6,-8,-5,-9,-4,-10,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-19,-12,-18,-13,-17,-15,-16,-16,-15,-17,-15,-18,-15,-19,-14,-20,-14,-20,-13,-21,-13,-21,-13,-22,-13,-22,-14,-22,-14,-22,-15,-22,-15,-22,-16,-22,-17,-21,-18,-20,-19,-20,-19,-20,-20,-19,-21,-18,-23,-19,-24,-20]",1,person_udp_30hz,-62,7,1747602709.8209448
"[100,-64,5,0,16,21,15,18,14,16,14,15,13,14,13,13,13,12,12,11,12,10,12,9,11,9,11,8,10,8,9,8,9,8,8,8,7,8,6,9,6,9,5,9,4,9,3,9,2,9,0,9,0,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,15,13,16,11,18,10,19,9,20,8,21,8,21,7,22,6,22,6,22,6,23,6,23,6,24,6,24,6,24,7,24,8,24,8,24,9,24,10,23,11,23,12,23,13,23,14,23,16,24,17,25]",1,person_udp_30hz,-62,7,1747602709.855257
